Fecha;Empresa;Moneda;Ingreso
14/10/2017;Empesa B;EURO;0.000144226928387285
14/11/2017;Empesa B;EURO;-0.0636116890244887
14/12/2017;Empesa B;EURO;-0.0345475942030488
15/01/2017;Empesa B;EURO;0.000768895965146627
15/02/2017;Empesa B;EURO;0.114052131631542
15/03/2017;Empesa B;EURO;0.0320810889952869
15/04/2017;Empesa B;EURO;0.000114851484205978
15/05/2017;Empesa B;EURO;-0.0300304098425379
15/06/2017;Empesa B;EURO;-0.0650588509324312
15/07/2017;Empesa B;EURO;0.000166257557782769
15/08/2017;Empesa B;EURO;0.00908943459431674
15/09/2017;Empesa B;EURO;-0.0274004714286722
15/10/2017;Empesa B;EURO;0.000142939883549236
15/11/2017;Empesa B;EURO;-0.0943436780635813
15/12/2017;Empesa B;EURO;-0.0331012117513074
16/01/2017;Empesa B;EURO;0.0838149750216948
16/02/2017;Empesa B;EURO;-0.0792190168762122
16/03/2017;Empesa B;EURO;-0.00345974534236814
16/04/2017;Empesa B;EURO;0.000114851484205978
16/05/2017;Empesa B;EURO;-0.0329978158610236
16/06/2017;Empesa B;EURO;0.0384181094928093
16/07/2017;Empesa B;EURO;0.000166286467118736
16/08/2017;Empesa B;EURO;0.0758845321112816
16/09/2017;Empesa B;EURO;0.000136809162701771
16/10/2017;Empesa B;EURO;0.000142946149434366
16/11/2017;Empesa B;EURO;0.0781147781098459
16/12/2017;Empesa B;EURO;4.75690322098114e-05
17/01/2017;Empesa B;EURO;-0.223393213900497
17/02/2017;Empesa B;EURO;-0.0838969790586666
17/03/2017;Empesa B;EURO;0.00861716865647444
17/04/2017;Empesa B;EURO;-0.0293129734095484
17/05/2017;Empesa B;EURO;-0.0504412090723521
17/06/2017;Empesa B;EURO;0.000169802093188717
17/07/2017;Empesa B;EURO;0.0053268965006975
17/08/2017;Empesa B;EURO;-0.0209506022756771
17/09/2017;Empesa B;EURO;0.000136865503188359
17/10/2017;Empesa B;EURO;0.011723185089253
17/11/2017;Empesa B;EURO;-0.000367101059829157
17/12/2017;Empesa B;EURO;4.76029132869041e-05
18/01/2017;Empesa B;EURO;0.0550018656137822
18/02/2017;Empesa B;EURO;0.000638253531449502
18/03/2017;Empesa B;EURO;0.000255210949629275
18/04/2017;Empesa B;EURO;-0.0412956194188318
18/05/2017;Empesa B;EURO;-0.0750199793919505
18/06/2017;Empesa B;EURO;0.000169802093158481
18/07/2017;Empesa B;EURO;-0.065339959218016
18/08/2017;Empesa B;EURO;-0.0845394644302514
18/09/2017;Empesa B;EURO;0.0242162683405487
18/10/2017;Empesa B;EURO;0.0112507189791954
18/11/2017;Empesa B;EURO;0.000148751674678213
18/12/2017;Empesa B;EURO;0.0764079939984762
19/01/2017;Empesa B;EURO;0.0117975441135741
19/02/2017;Empesa B;EURO;0.000638140855391341
19/03/2017;Empesa B;EURO;0.000255099186536384
19/04/2017;Empesa B;EURO;-0.00481750498825839
19/05/2017;Empesa B;EURO;0.0285556126672294
19/06/2017;Empesa B;EURO;0.000169831644593378
19/07/2017;Empesa B;EURO;0.0178466940373162
19/08/2017;Empesa B;EURO;0.000102640543976913
19/09/2017;Empesa B;EURO;-0.0104297208137815
19/10/2017;Empesa B;EURO;-0.0685753236699307
19/11/2017;Empesa B;EURO;0.000147459262619321
19/12/2017;Empesa B;EURO;0.00913511591363463
20/01/2017;Empesa B;EURO;0.0532574059182045
20/02/2017;Empesa B;EURO;0.171820935470521
20/03/2017;Empesa B;EURO;0.000255155068162773
20/04/2017;Empesa B;EURO;0.004250900111688
20/05/2017;Empesa B;EURO;0.000182401822355493
20/06/2017;Empesa B;EURO;0.062068417905607
20/07/2017;Empesa B;EURO;0.000162667996184861
20/08/2017;Empesa B;EURO;0.000102640543976913
20/09/2017;Empesa B;EURO;-0.00186997635371485
20/10/2017;Empesa B;EURO;0.0171539216508707
20/11/2017;Empesa B;EURO;0.00313488297040951
20/12/2017;Empesa B;EURO;-0.031555067919031
21/01/2017;Empesa B;EURO;0.000779006775011992
21/02/2017;Empesa B;EURO;0.178614347190178
21/03/2017;Empesa B;EURO;-0.0220922268715858
21/04/2017;Empesa B;EURO;0.018675179641225
21/05/2017;Empesa B;EURO;0.000182460861531855
21/06/2017;Empesa B;EURO;-0.0404448744730902
21/07/2017;Empesa B;EURO;-0.0651240858368747
21/08/2017;Empesa B;EURO;0.0001026575797234
21/09/2017;Empesa B;EURO;0.0228815272837262
21/10/2017;Empesa B;EURO;0.000142942798606144
21/11/2017;Empesa B;EURO;0.0267889179876792
21/12/2017;Empesa B;EURO;-0.0306316656549333
22/01/2017;Empesa B;EURO;0.000779176075206255
22/02/2017;Empesa B;EURO;0.169564571280037
22/03/2017;Empesa B;EURO;-0.0934815802808793
22/04/2017;Empesa B;EURO;0.00012270985313957
22/05/2017;Empesa B;EURO;-0.0132852467411546
22/06/2017;Empesa B;EURO;-0.0102454746235558
22/07/2017;Empesa B;EURO;3.04715687403385e-05
22/08/2017;Empesa B;EURO;0.0228200484696969
22/09/2017;Empesa B;EURO;0.00207471131017954
22/10/2017;Empesa B;EURO;6.36061937595504e-05
22/11/2017;Empesa B;EURO;0.0428989290188543
22/12/2017;Empesa B;EURO;0.0293963530432009
23/01/2017;Empesa B;EURO;-0.119660996827937
23/02/2017;Empesa B;EURO;-0.0796686190957503
23/03/2017;Empesa B;EURO;0.052508591827034
23/04/2017;Empesa B;EURO;0.000119157787437745
23/05/2017;Empesa B;EURO;0.0113416038679634
23/06/2017;Empesa B;EURO;-0.000624489298100666
23/07/2017;Empesa B;EURO;3.04715687403385e-05
23/08/2017;Empesa B;EURO;-0.00646380298319601
23/09/2017;Empesa B;EURO;0.000146327897039028
23/10/2017;Empesa B;EURO;0.0383396800291322
23/11/2017;Empesa B;EURO;-0.00442434702760604
23/12/2017;Empesa B;EURO;0.000176857253459781
24/01/2017;Empesa B;EURO;-0.0308564173764173
24/02/2017;Empesa B;EURO;-0.106014146550541
24/03/2017;Empesa B;EURO;0.0134552479122728
24/04/2017;Empesa B;EURO;0.0860668262161225
24/05/2017;Empesa B;EURO;0.00839516153764374
24/06/2017;Empesa B;EURO;0.000169061127770679
24/07/2017;Empesa B;EURO;-0.0450236041932409
24/08/2017;Empesa B;EURO;0.00952512469164849
24/09/2017;Empesa B;EURO;0.000146317362744682
24/10/2017;Empesa B;EURO;-0.0193139009492692
24/11/2017;Empesa B;EURO;-0.0370676186368739
24/12/2017;Empesa B;EURO;0.000176857253431299
25/01/2017;Empesa B;EURO;0.191259260335212
25/02/2017;Empesa B;EURO;0.000486662262865627
25/03/2017;Empesa B;EURO;4.82554368993637e-05
25/04/2017;Empesa B;EURO;0.0325081382968722
25/05/2017;Empesa B;EURO;-0.00562384296964093
25/06/2017;Empesa B;EURO;0.000169061127622039
25/07/2017;Empesa B;EURO;-0.0072209772750931
25/08/2017;Empesa B;EURO;0.00944459876719682
25/09/2017;Empesa B;EURO;0.0385045518097814
25/10/2017;Empesa B;EURO;-0.0176273323394865
25/11/2017;Empesa B;EURO;0.000146215374348554
25/12/2017;Empesa B;EURO;0.000176907704802402
26/01/2017;Empesa B;EURO;0.205667907600374
26/02/2017;Empesa B;EURO;0.000486831930029532
26/03/2017;Empesa B;EURO;4.82554368036207e-05
26/04/2017;Empesa B;EURO;-0.00584741045016371
26/05/2017;Empesa B;EURO;-0.00381905768897316
26/06/2017;Empesa B;EURO;0.000169120198691207
26/07/2017;Empesa B;EURO;0.039509288406862
26/08/2017;Empesa B;EURO;0.000102320459730633
26/09/2017;Empesa B;EURO;0.0148648469172438
26/10/2017;Empesa B;EURO;0.025184071938974
26/11/2017;Empesa B;EURO;0.000126298223616334
26/12/2017;Empesa B;EURO;-0.000531607271235306
27/01/2017;Empesa B;EURO;-0.0847495349548546
27/02/2017;Empesa B;EURO;-0.11723732836961
27/03/2017;Empesa B;EURO;-0.0173836912
27/04/2017;Empesa B;EURO;-0.0039544337
27/05/2017;Empesa B;EURO;0.000186428189309306
27/06/2017;Empesa B;EURO;-0.0717689097934242
27/07/2017;Empesa B;EURO;-0.0100883111720558
27/08/2017;Empesa B;EURO;0.000102320459759498
27/09/2017;Empesa B;EURO;0.0348184457496309
27/10/2017;Empesa B;EURO;0.0604747929
27/11/2017;Empesa B;EURO;-0.0354434801888988
27/12/2017;Empesa B;EURO;-0.0220774912636862
28/01/2017;Empesa B;EURO;0.000498099425231937
28/02/2017;Empesa B;EURO;-0.0289814722156233
28/03/2017;Empesa B;EURO;0.0303785019406033
28/04/2017;Empesa B;EURO;0.0119852653
28/05/2017;Empesa B;EURO;0.00018639871449983
28/06/2017;Empesa B;EURO;-0.0675251336073424
28/07/2017;Empesa B;EURO;-0.0646111960911519
28/08/2017;Empesa B;EURO;-0.057765904426632
28/09/2017;Empesa B;EURO;0.0120923930642301
28/10/2017;Empesa B;EURO;0
28/11/2017;Empesa B;EURO;0.014402066468801
28/12/2017;Empesa B;EURO;0.000989840636825638
29/01/2017;Empesa B;EURO;0.00049787472720356
29/03/2017;Empesa B;EURO;0.039743000919794
29/04/2017;Empesa B;EURO;0
29/05/2017;Empesa B;EURO;0.000186457664149438
29/06/2017;Empesa B;EURO;-0.037423287424358
29/07/2017;Empesa B;EURO;0.000111774233781151
29/08/2017;Empesa B;EURO;-0.112761447551316
29/09/2017;Empesa B;EURO;0.0106773782079442
29/10/2017;Empesa B;EURO;0
29/11/2017;Empesa B;EURO;0.0537881121059258
29/12/2017;Empesa B;EURO;0.000168942265879451
30/01/2017;Empesa B;EURO;-0.0599577179379537
30/03/2017;Empesa B;EURO;0.0374271147010867
30/04/2017;Empesa B;EURO;0
30/05/2017;Empesa B;EURO;0.00588954145277316
30/06/2017;Empesa B;EURO;-0.0363308962123303
30/07/2017;Empesa B;EURO;0.000111774233724221
30/08/2017;Empesa B;EURO;0.0835489098521393
30/09/2017;Empesa B;EURO;0.000145840759097564
30/10/2017;Empesa B;EURO;0.0120982583207969
30/11/2017;Empesa B;EURO;-0.0497822974526086
30/12/2017;Empesa B;EURO;0.000168967320233357
31/01/2017;Empesa B;EURO;-0.146698493001832
31/03/2017;Empesa B;EURO;0.0296900848966956
31/05/2017;Empesa B;EURO;-0.0128300871387544
31/07/2017;Empesa B;EURO;-0.00776543726503981
31/08/2017;Empesa B;EURO;0.0434070629753769
31/10/2017;Empesa B;EURO;0.00619462867907342
31/12/2017;Empesa B;EURO;0.000168065359420962
01/01/2017;Empresa C;EURO;8.22538974321011e-05
01/02/2017;Empresa C;EURO;0.00216491404978761
01/03/2017;Empresa C;EURO;0.0818782294862635
01/04/2017;Empresa C;EURO;7.09381719955206e-05
01/05/2017;Empresa C;EURO;0
01/06/2017;Empresa C;EURO;0.00987878196111051
01/07/2017;Empresa C;EURO;5.95478446537807e-05
01/08/2017;Empresa C;EURO;-0.00093494617261323
01/09/2017;Empresa C;EURO;0.0197940073857392
01/10/2017;Empresa C;EURO;5.80416737644751e-05
01/11/2017;Empresa C;EURO;0.00251207824342072
01/12/2017;Empresa C;EURO;-0.017906512898561
02/01/2017;Empresa C;EURO;0.0379640090885048
02/02/2017;Empresa C;EURO;0.0098171543140879
02/03/2017;Empresa C;EURO;0.0159236549668166
02/04/2017;Empresa C;EURO;7.09522024721918e-05
02/05/2017;Empresa C;EURO;0.0067329394
02/06/2017;Empresa C;EURO;0.00623405726871503
02/07/2017;Empresa C;EURO;5.95583599124278e-05
02/08/2017;Empresa C;EURO;0.000212022393373842
02/09/2017;Empresa C;EURO;5.61006717706984e-05
02/10/2017;Empresa C;EURO;0.0127085685073723
02/11/2017;Empresa C;EURO;0.00281775263150556
02/12/2017;Empresa C;EURO;3.3056793885967e-05
03/01/2017;Empresa C;EURO;0.0547051566626122
03/02/2017;Empresa C;EURO;0.0284137187333424
03/03/2017;Empresa C;EURO;-0.0218445171816276
03/04/2017;Empresa C;EURO;0.0271668620279934
03/05/2017;Empresa C;EURO;0.0113590568
03/06/2017;Empresa C;EURO;6.07435147514601e-05
03/07/2017;Empresa C;EURO;5.95583598837017e-05
03/08/2017;Empresa C;EURO;-0.00723147440168317
03/09/2017;Empresa C;EURO;5.60998328359424e-05
03/10/2017;Empresa C;EURO;0.0110946605548804
03/11/2017;Empresa C;EURO;-0.00633201280641078
03/12/2017;Empresa C;EURO;3.30668906688709e-05
04/01/2017;Empresa C;EURO;-0.0368871466338483
04/02/2017;Empresa C;EURO;0.000168280419720215
04/03/2017;Empresa C;EURO;0.000122200662354941
04/04/2017;Empresa C;EURO;-0.0137058233579362
04/05/2017;Empresa C;EURO;0.0072476131
04/06/2017;Empresa C;EURO;6.07435147514601e-05
04/07/2017;Empresa C;EURO;0.0107713970930677
04/08/2017;Empresa C;EURO;0.0035786280726303
04/09/2017;Empresa C;EURO;-0.00932485739249162
04/10/2017;Empresa C;EURO;-0.00440248633511706
04/11/2017;Empresa C;EURO;6.76494800214943e-05
04/12/2017;Empresa C;EURO;0.000991798245266544
05/01/2017;Empresa C;EURO;-0.00581500017678941
05/02/2017;Empresa C;EURO;0.000168336280440454
05/03/2017;Empresa C;EURO;0.000122172266740775
05/04/2017;Empresa C;EURO;0.0060270420219852
05/05/2017;Empresa C;EURO;0.0125116343221754
05/06/2017;Empresa C;EURO;-0.00348728378433344
05/07/2017;Empresa C;EURO;0.00049181232440742
05/08/2017;Empresa C;EURO;3.24772502369684e-05
05/09/2017;Empresa C;EURO;0.0081473714794315
05/10/2017;Empresa C;EURO;0.00319333443499246
05/11/2017;Empresa C;EURO;6.76546271377066e-05
05/12/2017;Empresa C;EURO;0.00126040432398769
06/01/2017;Empresa C;EURO;-0.0240254645720104
06/02/2017;Empresa C;EURO;0.0179354427783995
06/03/2017;Empresa C;EURO;-0.0162521082275148
06/04/2017;Empresa C;EURO;-0.00404184290690082
06/05/2017;Empresa C;EURO;6.12973261116882e-05
06/06/2017;Empresa C;EURO;-0.0118476837797567
06/07/2017;Empresa C;EURO;-0.0142696810536547
06/08/2017;Empresa C;EURO;3.24721946081678e-05
06/09/2017;Empresa C;EURO;-0.0150526822479976
06/10/2017;Empresa C;EURO;0.00289191579032054
06/11/2017;Empresa C;EURO;6.76460486294028e-05
06/12/2017;Empresa C;EURO;-0.00435893063693426
07/01/2017;Empresa C;EURO;9.06742842961317e-05
07/02/2017;Empresa C;EURO;0.0187394252795652
07/03/2017;Empresa C;EURO;0.00143107118576671
07/04/2017;Empresa C;EURO;0.00335914702144919
07/05/2017;Empresa C;EURO;6.13082739992776e-05
07/06/2017;Empresa C;EURO;0.00570705342996814
07/07/2017;Empresa C;EURO;-0.0138616636092789
07/08/2017;Empresa C;EURO;3.24772502086399e-05
07/09/2017;Empresa C;EURO;0.00554569438217137
07/10/2017;Empresa C;EURO;5.7802170192977e-05
07/11/2017;Empresa C;EURO;0.0169906572288055
07/12/2017;Empresa C;EURO;0.014917066007246
08/01/2017;Empresa C;EURO;9.0660118668766e-05
08/02/2017;Empresa C;EURO;0.025251808644806
08/03/2017;Empresa C;EURO;0.00279135854712172
08/04/2017;Empresa C;EURO;7.26575729068674e-05
08/05/2017;Empresa C;EURO;0.00425074163276766
08/06/2017;Empresa C;EURO;-0.0013020267003622
08/07/2017;Empresa C;EURO;6.04731857771847e-05
08/08/2017;Empresa C;EURO;0.0117119663760417
08/09/2017;Empresa C;EURO;-0.00680408320505171
08/10/2017;Empresa C;EURO;5.80678232265282e-05
08/11/2017;Empresa C;EURO;-0.0195785701102423
08/12/2017;Empresa C;EURO;3.20668585105424e-05
09/01/2017;Empresa C;EURO;9.0660118668766e-05
09/02/2017;Empresa C;EURO;-0.00608277697421277
09/03/2017;Empresa C;EURO;-0.00160651356721274
09/04/2017;Empresa C;EURO;7.26857949200376e-05
09/05/2017;Empresa C;EURO;0.0143307270664767
09/06/2017;Empresa C;EURO;0.000359600622672931
09/07/2017;Empresa C;EURO;6.04837010242334e-05
09/08/2017;Empresa C;EURO;-0.0048995346814869
09/09/2017;Empresa C;EURO;-3.77470978298614e-05
09/10/2017;Empresa C;EURO;-0.00568077697896004
09/11/2017;Empresa C;EURO;-0.019697720000515
09/12/2017;Empresa C;EURO;3.20566769562137e-05
10/01/2017;Empresa C;EURO;7.41509967650998e-05
10/02/2017;Empresa C;EURO;0.0521951336242963
10/03/2017;Empresa C;EURO;0.00444327232026324
10/04/2017;Empresa C;EURO;0.0279383843288954
10/05/2017;Empresa C;EURO;0.00225970127336629
10/06/2017;Empresa C;EURO;6.18897639190093e-05
10/07/2017;Empresa C;EURO;0.0175181306864845
10/08/2017;Empresa C;EURO;-0.0100678130663048
10/09/2017;Empresa C;EURO;0.00014746600331675
10/10/2017;Empresa C;EURO;-0.00466623484948655
10/11/2017;Empresa C;EURO;-0.0197344086783871
10/12/2017;Empresa C;EURO;3.20668585105424e-05
11/01/2017;Empresa C;EURO;0.030480743797309
11/02/2017;Empresa C;EURO;0.000158650863050512
11/03/2017;Empresa C;EURO;0.000122180840971899
11/04/2017;Empresa C;EURO;-0.000982369577195019
11/05/2017;Empresa C;EURO;-0.00620675728403052
11/06/2017;Empresa C;EURO;6.19005012254964e-05
11/07/2017;Empresa C;EURO;-0.00328840257554394
11/08/2017;Empresa C;EURO;-0.0336712215453551
11/09/2017;Empresa C;EURO;0.0334824047677425
11/10/2017;Empresa C;EURO;-0.00175835291746247
11/11/2017;Empresa C;EURO;7.08048728982476e-05
11/12/2017;Empresa C;EURO;0.0115241807339054
12/01/2017;Empresa C;EURO;-0.0665836399261523
12/02/2017;Empresa C;EURO;0.000158707312388015
12/03/2017;Empresa C;EURO;0.00012220912681617
12/04/2017;Empresa C;EURO;0.0145542811150296
12/05/2017;Empresa C;EURO;-0.00035136475425603
12/06/2017;Empresa C;EURO;-0.0150852522338023
12/07/2017;Empresa C;EURO;0.00311880342207672
12/08/2017;Empresa C;EURO;3.36591588564937e-05
12/09/2017;Empresa C;EURO;0.0200416917717321
12/10/2017;Empresa C;EURO;3.35820207242202e-05
12/11/2017;Empresa C;EURO;7.10562887062724e-05
12/12/2017;Empresa C;EURO;0.00795897588100785
13/01/2017;Empresa C;EURO;0.0393265564861744
13/02/2017;Empresa C;EURO;0.0277457047059953
13/03/2017;Empresa C;EURO;-0.0175514808141668
13/04/2017;Empresa C;EURO;7.39745397040966e-05
13/05/2017;Empresa C;EURO;6.09157787101631e-05
13/06/2017;Empresa C;EURO;-0.0028892379664811
13/07/2017;Empresa C;EURO;0.0276920462527015
13/08/2017;Empresa C;EURO;3.36642587176577e-05
13/09/2017;Empresa C;EURO;-0.00983129786027727
13/10/2017;Empresa C;EURO;0.00971152811301509
13/11/2017;Empresa C;EURO;7.10717340638499e-05
13/12/2017;Empresa C;EURO;0.00395954153605707
14/01/2017;Empresa C;EURO;0.000192181781371215
14/02/2017;Empresa C;EURO;-0.000192407779304226
14/03/2017;Empresa C;EURO;0.0135929885545245
14/04/2017;Empresa C;EURO;7.39886839591375e-05
14/05/2017;Empresa C;EURO;6.0926812153301e-05
14/06/2017;Empresa C;EURO;0.0201707203430535
14/07/2017;Empresa C;EURO;-0.00014633336082597
14/08/2017;Empresa C;EURO;0.0223028293103047
14/09/2017;Empresa C;EURO;0.0131636180081766
14/10/2017;Empresa C;EURO;5.80508052412662e-05
14/11/2017;Empresa C;EURO;-0.0254002749897718
14/12/2017;Empresa C;EURO;-0.0119657519309315
15/01/2017;Empresa C;EURO;0.000192223991294644
15/02/2017;Empresa C;EURO;0.0308113009578773
15/03/2017;Empresa C;EURO;0.0151735026172822
15/04/2017;Empresa C;EURO;6.89108905235868e-05
15/05/2017;Empresa C;EURO;-0.0108734475609315
15/06/2017;Empresa C;EURO;-0.0261348982572477
15/07/2017;Empresa C;EURO;6.04572937602886e-05
15/08/2017;Empresa C;EURO;0.00272683037830647
15/09/2017;Empresa C;EURO;-0.010976528088153
15/10/2017;Empresa C;EURO;5.76646917725242e-05
15/11/2017;Empresa C;EURO;-0.0374589391161529
15/12/2017;Empresa C;EURO;-0.0137935277453866
16/01/2017;Empresa C;EURO;0.0188244186304157
16/02/2017;Empresa C;EURO;-0.020869906494053
16/03/2017;Empresa C;EURO;-0.0003777043011122
16/04/2017;Empresa C;EURO;6.89108905235868e-05
16/05/2017;Empresa C;EURO;-0.012170757785821
16/06/2017;Empresa C;EURO;0.0152265228155478
16/07/2017;Empresa C;EURO;6.04678062091703e-05
16/08/2017;Empresa C;EURO;0.029455426003396
16/09/2017;Empresa C;EURO;5.55713454452308e-05
16/10/2017;Empresa C;EURO;5.76689254584e-05
16/11/2017;Empresa C;EURO;0.0310080919059498
16/12/2017;Empresa C;EURO;1.42707096488103e-05
17/01/2017;Empresa C;EURO;-0.0585474371501402
17/02/2017;Empresa C;EURO;-0.0254652854646909
17/03/2017;Empresa C;EURO;0.00455924614547327
17/04/2017;Empresa C;EURO;-0.0147914027057092
17/05/2017;Empresa C;EURO;-0.019565104044503
17/06/2017;Empresa C;EURO;6.17462156912445e-05
17/07/2017;Empresa C;EURO;0.00256286148207182
17/08/2017;Empresa C;EURO;-0.00856373743270886
17/09/2017;Empresa C;EURO;5.5590571366099e-05
17/10/2017;Empresa C;EURO;0.00473402050071203
17/11/2017;Empresa C;EURO;-0.00026786381064887
17/12/2017;Empresa C;EURO;1.42808739945511e-05
18/01/2017;Empresa C;EURO;0.0132989664784535
18/02/2017;Empresa C;EURO;0.000159563382878549
18/03/2017;Empresa C;EURO;0.000128066497440908
18/04/2017;Empresa C;EURO;-0.0201845058712991
18/05/2017;Empresa C;EURO;-0.0295642328425163
18/06/2017;Empresa C;EURO;6.17462157214806e-05
18/07/2017;Empresa C;EURO;-0.025120261015637
18/08/2017;Empresa C;EURO;-0.0327718112490868
18/09/2017;Empresa C;EURO;0.00963559107793659
18/10/2017;Empresa C;EURO;0.00447035041814438
18/11/2017;Empresa C;EURO;5.9000423966309e-05
18/12/2017;Empresa C;EURO;0.0296037874864259
19/01/2017;Empresa C;EURO;0.00510514965340949
19/02/2017;Empresa C;EURO;0.000159535213831662
19/03/2017;Empresa C;EURO;0.000128010615878473
19/04/2017;Empresa C;EURO;-0.0046877139329942
19/05/2017;Empresa C;EURO;0.0118127325517254
19/06/2017;Empresa C;EURO;6.17569616510781e-05
19/07/2017;Empresa C;EURO;0.00698081255901883
19/08/2017;Empresa C;EURO;3.07921631930738e-05
19/09/2017;Empresa C;EURO;-0.00414296343838862
19/10/2017;Empresa C;EURO;-0.0272952359014006
19/11/2017;Empresa C;EURO;5.81271726156045e-05
19/12/2017;Empresa C;EURO;0.00405271525202773
20/01/2017;Empresa C;EURO;0.013389395604519
20/02/2017;Empresa C;EURO;0.0464250148926547
20/03/2017;Empresa C;EURO;0.000128052527042305
20/04/2017;Empresa C;EURO;0.0008334233870388
20/05/2017;Empresa C;EURO;6.63279353851109e-05
20/06/2017;Empresa C;EURO;0.0243750494292928
20/07/2017;Empresa C;EURO;5.91519986126767e-05
20/08/2017;Empresa C;EURO;3.07921631930738e-05
20/09/2017;Empresa C;EURO;-0.00080818975355806
20/10/2017;Empresa C;EURO;0.00692837733108679
20/11/2017;Empresa C;EURO;0.00127135022605616
20/12/2017;Empresa C;EURO;-0.0120192006101126
21/01/2017;Empresa C;EURO;0.000194751693752998
21/02/2017;Empresa C;EURO;0.0484171492475609
21/03/2017;Empresa C;EURO;-0.00913144579295727
21/04/2017;Empresa C;EURO;0.00973263336473497
21/05/2017;Empresa C;EURO;6.63494042102882e-05
21/06/2017;Empresa C;EURO;-0.0159845531629152
21/07/2017;Empresa C;EURO;-0.0250033735952531
21/08/2017;Empresa C;EURO;3.07972739426217e-05
21/09/2017;Empresa C;EURO;0.00929757349311905
21/10/2017;Empresa C;EURO;5.8118970860137e-05
21/11/2017;Empresa C;EURO;0.0107518679218042
21/12/2017;Empresa C;EURO;-0.0117691260601476
22/01/2017;Empresa C;EURO;0.000194794018825656
22/02/2017;Empresa C;EURO;0.0435176905950093
22/03/2017;Empresa C;EURO;-0.0494947876906016
22/04/2017;Empresa C;EURO;7.36259118967749e-05
22/05/2017;Empresa C;EURO;-0.00468197988770097
22/06/2017;Empresa C;EURO;-0.00389905417218065
22/07/2017;Empresa C;EURO;1.10805704562194e-05
22/08/2017;Empresa C;EURO;0.00953410193089484
22/09/2017;Empresa C;EURO;-0.00012793193746168
22/10/2017;Empresa C;EURO;3.43179893831078e-05
22/11/2017;Empresa C;EURO;0.0169322500706032
22/12/2017;Empresa C;EURO;0.0114554269696475
23/01/2017;Empresa C;EURO;-0.0319526133570083
23/02/2017;Empresa C;EURO;-0.0194316094239293
23/03/2017;Empresa C;EURO;0.0252597072312054
23/04/2017;Empresa C;EURO;7.14946724300647e-05
23/05/2017;Empresa C;EURO;0.00424172461561747
23/06/2017;Empresa C;EURO;-0.000227087017493854
23/07/2017;Empresa C;EURO;1.10805704562194e-05
23/08/2017;Empresa C;EURO;-0.00215933996496732
23/09/2017;Empresa C;EURO;5.90569342273402e-05
23/10/2017;Empresa C;EURO;0.0152490159132987
23/11/2017;Empresa C;EURO;-0.00193776508420254
23/12/2017;Empresa C;EURO;5.38261206095258e-05
24/01/2017;Empresa C;EURO;-0.00762538629408846
24/02/2017;Empresa C;EURO;-0.0313754670626434
24/03/2017;Empresa C;EURO;0.00829064875849128
24/04/2017;Empresa C;EURO;0.0271597874896863
24/05/2017;Empresa C;EURO;0.00311806653187884
24/06/2017;Empresa C;EURO;6.14767736969566e-05
24/07/2017;Empresa C;EURO;-0.017471058767978
24/08/2017;Empresa C;EURO;0.00385606836750024
24/09/2017;Empresa C;EURO;5.90560981855007e-05
24/10/2017;Empresa C;EURO;-0.00771300837968701
24/11/2017;Empresa C;EURO;-0.0146800186798718
24/12/2017;Empresa C;EURO;5.38261206380075e-05
25/01/2017;Empresa C;EURO;0.0568074437837871
25/02/2017;Empresa C;EURO;0.000121665565700079
25/03/2017;Empresa C;EURO;2.45858396535478e-05
25/04/2017;Empresa C;EURO;0.0109222851381423
25/05/2017;Empresa C;EURO;-0.00204503380714215
25/06/2017;Empresa C;EURO;6.14767737266846e-05
25/07/2017;Empresa C;EURO;-0.00205023953253076
25/08/2017;Empresa C;EURO;0.00375321165013595
25/09/2017;Empresa C;EURO;0.0153648225527653
25/10/2017;Empresa C;EURO;-0.00721872131799851
25/11/2017;Empresa C;EURO;5.74404311114068e-05
25/12/2017;Empresa C;EURO;5.38414753585456e-05
26/01/2017;Empresa C;EURO;0.0547250730251095
26/02/2017;Empresa C;EURO;0.000121707982515547
26/03/2017;Empresa C;EURO;2.45858396535478e-05
26/04/2017;Empresa C;EURO;-0.00237847615015466
26/05/2017;Empresa C;EURO;-0.00171515102324903
26/06/2017;Empresa C;EURO;6.1498254045207e-05
26/07/2017;Empresa C;EURO;0.0147996032520473
26/08/2017;Empresa C;EURO;3.06961379393953e-05
26/09/2017;Empresa C;EURO;0.00603137527478067
26/10/2017;Empresa C;EURO;0.0100346014561651
26/11/2017;Empresa C;EURO;4.39892229220315e-05
26/12/2017;Empresa C;EURO;-0.000161793517328769
27/01/2017;Empresa C;EURO;-0.0249417526887216
27/02/2017;Empresa C;EURO;-0.0316237956674188
27/03/2017;Empresa C;EURO;-0.0073433995
27/04/2017;Empresa C;EURO;-0.0015870141
27/05/2017;Empresa C;EURO;6.77920688453215e-05
27/06/2017;Empresa C;EURO;-0.0274180104339911
27/07/2017;Empresa C;EURO;-0.00328466229159965
27/08/2017;Empresa C;EURO;3.06961379393953e-05
27/09/2017;Empresa C;EURO;0.0139208112534337
27/10/2017;Empresa C;EURO;0.0237746017
27/11/2017;Empresa C;EURO;-0.0142035133065764
27/12/2017;Empresa C;EURO;-0.00783160590622613
28/01/2017;Empresa C;EURO;0.000124524856292008
28/02/2017;Empresa C;EURO;-0.00683414337888157
28/03/2017;Empresa C;EURO;0.016441819024381
